id,survey_id,host_id,room_type,neighbourhood_cleansed,neighbourhood,number_of_reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minimum_nights,last_modified,latitude,longitude,location
15639599,1458,100878901,Private room,Kandy,K.F.G. & G. Korale,0,0,3,2,1,7000,1,42936.13592,7.319244,80.643993,0101000020E610000096766A2E37295440E3C62DE6E7461D40
9282392,1458,10758359,Private room,Galle,Habaraduwa,1,0,2,1,1,7500,1,42936.13592,6.017797,80.249486,0101000020E6100000D5B32094F70F54401EDE736039121840
16991338,1458,51567572,Private room,Matara,Weligama,0,0,6,2,1,7200,1,42936.13592,5.945141,80.460478,0101000020E6100000C2A1B778781D5440586FD40AD3C71740
10424486,1458,26089757,Private room,Kalutara,Kalutara,1,0,4,1,1,7600,1,42936.13592,6.562327,79.963484,0101000020E6100000088ECBB8A9FD534094A12AA6D23F1A40
4870621,1458,19779072,Private room,Hambantota,Thissamaharama,2,0,2,1,1,7000,1,42936.13592,6.279051,81.262514,0101000020E61000007F2F8507CD50544015AA9B8BBF1D1940
13248547,1458,60449858,Private room,Matale,Dambulla,0,0,2,1,1,6800,1,42936.13592,7.9517,80.761573,0101000020E61000001021AE9CBD305440AD69DE718ACE1F40
14250613,1458,14005850,Private room,Gampaha,Negombo,0,0,2,1,1,7200,1,42936.13592,7.162781,79.828033,0101000020E610000090C01F7EFEF4534005A4FD0FB0A61C40
13722581,1458,80195042,Private room,Hambantota,Thissamaharama,0,0,4,1,1,7500,1,42936.13592,6.268191,81.234047,0101000020E610000086AE44A0FA4E54407E5358A9A0121940
14495158,1458,89482274,Private room,Colombo,Thimbirigasyaya,0,0,2,1,1,7000,1,42936.13585,6.88288,79.869387,0101000020E610000053245F09A4F75340802BD9B111881B40
4568036,1458,22740854,Private room,Galle,Habaraduwa,24,5,2,1,1,7400,1,42936.13585,6.007611,80.259349,0101000020E610000005508C2C99105440035C902DCB071840
9119413,1458,46185867,Private room,Colombo,Thimbirigasyaya,3,4,2,1,1,7500,1,42936.13585,6.877888,79.85838,0101000020E610000097E2AAB2EFF6534011346612F5821B40
16903082,1458,108925943,Private room,Colombo,Thimbirigasyaya,0,0,2,1,1,7500,1,42936.13585,6.88813,79.870479,0101000020E6100000B5368DEDB5F75340CC6262F3718D1B40
2641236,1458,13377845,Private room,Kandy,Pathahewaheta,0,0,4,1,1,7200,1,42936.13585,7.246813,80.637743,0101000020E6100000301004C8D02854401DE90C8CBCFC1C40
14249647,1458,14005850,Private room,Gampaha,Negombo,0,0,2,1,1,7200,1,42936.13585,7.155022,79.827868,0101000020E6100000EA5910CAFBF453405DA45016BE9E1C40
14049115,1458,84242719,Private room,Galle,Bentota,1,0,2,1,1,7500,1,42936.13585,6.417766,80.008333,0101000020E6100000909E228788005440E085ADD9CAAB1940
10687970,1458,55214470,Private room,Colombo,Dehiwala-Mount Lavinia,2,0,3,1,1,6500,1,42936.13581,6.850278,79.863871,0101000020E61000009F3D97A949F753407D08AA46AF661B40
9022594,1458,46824643,Private room,Galle,Habaraduwa,0,0,2,1,1,6900,1,42936.13581,6.010002,80.244237,0101000020E610000048DE3994A10F54401094DBF63D0A1840
15131901,1458,44242888,Private room,Ratnapura,Kalawana,1,0,2,1,1,6300,1,42936.13581,6.431552,80.413001,0101000020E6100000C70DBF9B6E1A5440F4177AC4E8B91940
5673860,1458,2280409,Private room,Matara,Matara Four Gravets,0,0,2,1,1,7500,1,42936.13581,5.939086,80.577022,0101000020E6100000A4C4AEEDED2454409C86A8C29FC11740
14250748,1458,14005850,Private room,Gampaha,Negombo,0,0,2,1,1,7200,1,42936.13581,7.158979,79.828901,0101000020E6100000CAA7C7B60CF55340CE001764CBA21C40
13023946,1458,60449858,Private room,Anuradhapura,Palugaswewa,0,0,3,1,1,7000,1,42936.13581,8.041408,80.759207,0101000020E61000003CF9F4D896305440E695EB6D33152040
19462827,1458,2280409,Private room,Matale,Dambulla,0,0,16,10,8,6500,8,42936.13581,7.837893,80.656118,0101000020E610000049145AD6FD2954407730629F005A1F40
15894616,1458,96376240,Private room,Kandy,Kundasale,0,0,2,1,1,8000,1,42936.13581,7.324911,80.661067,0101000020E6100000C05DF6EB4E2A544050711C78B54C1D40
813873,1458,4210211,Private room,Kandy,Doluwa,8,3.5,3,1,1,6300,1,42936.13581,7.200582,80.639412,0101000020E6100000E02A4F20EC28544043AA285E65CD1C40
3726928,1458,9208323,Private room,Kandy,K.F.G. & G. Korale,0,0,2,1,1,7000,1,42936.13581,7.326801,80.640603,0101000020E61000000CAEB9A3FF2854404C33DDEBA44E1D40
12330223,1458,4673168,Private room,Gampaha,Negombo,0,0,3,1,1,7500,1,42936.13581,7.235051,79.841477,0101000020E610000084D558C2DAF5534082919735B1F01C40
11863719,1458,50255904,Private room,Hambantota,Tangalle,5,5,3,1,1,7500,1,42936.13581,6.045804,80.859125,0101000020E6100000448B6CE7FB3654409C1A683EE72E1840
10970958,1458,56919021,Private room,Kandy,Pasbage Korale,0,0,6,1,1,6500,1,42936.13581,7.04868,80.520016,0101000020E6100000645930F1472154408BE07F2BD9311C40
14641717,1458,90899783,Private room,Galle,Habaraduwa,2,0,2,1,1,8000,1,42936.13578,6.009691,80.243993,0101000020E6100000FDDCD0949D0F54401C430070EC091840
13645450,1458,15671189,Private room,Matale,Rattota,0,0,15,1,1,8000,1,42936.13578,7.51961,80.73214,0101000020E6100000FB05BB61DB2E5440C0B2D2A414141E40
12414557,1458,67146480,Private room,Kandy,Delthota,0,0,4,1,1,7000,1,42936.13578,7.176399,80.708689,0101000020E61000003D821B295B2D54403C3080F0A1B41C40
9323957,1458,48393432,Private room,Galle,Hikkaduwa,1,0,2,1,1,7000,1,42936.13578,6.125806,80.112449,0101000020E6100000F25D4A5D32075440F38FBE49D3801840
5406138,1458,28024969,Private room,Colombo,Dehiwala-Mount Lavinia,2,0,4,1,1,6500,1,42936.13578,6.86101,79.865747,0101000020E61000000CE71A6668F75340A81DFE9AAC711B40
4748277,1458,23053870,Private room,Hambantota,Tangalle,3,3,2,1,1,6500,1,42936.13578,6.047375,80.849706,0101000020E6100000C24D4695613654408D976E1283301840
10220567,1458,13588212,Private room,Kandy,Panvila,0,0,3,1,1,8000,1,42936.13578,7.393338,80.776086,0101000020E61000008B389D64AB315440A0185932C7921D40
18803035,1458,130892735,Private room,Gampaha,Ja-Ela,0,0,2,1,1,8000,1,42936.13578,7.039087,79.887759,0101000020E6100000B3EE1F0BD1F8534086CB2A6C06281C40
1080971,1458,2766713,Private room,Kandy,Medadumbara,2,0,16,1,1,7700,1,42936.13578,7.344178,80.741206,0101000020E610000056664AEB6F2F5440C102983270601D40
7810428,1458,12914294,Private room,Kandy,K.F.G. & G. Korale,0,0,3,1,1,6500,1,42936.13575,7.275544,80.618752,0101000020E61000006A15FDA199275440A46FD234281A1D40
9418748,1458,37386528,Private room,Galle,Galle Four Gravets,33,5,2,1,1,6500,1,42936.13575,6.046752,80.21269,0101000020E6100000EB8B84B69C0D544022179CC1DF2F1840
16940465,1458,45024741,Private room,Trincomalee,Kuchchaveli,2,0,3,1,1,8000,1,42936.13575,8.69589,81.191873,0101000020E610000011FFB0A5474C5440153AAFB14B642140
17369369,1458,117380322,Private room,Kandy,K.F.G. & G. Korale,0,0,4,2,1,6500,1,42936.13575,7.278177,80.635487,0101000020E61000001F82AAD1AB28544061FF756EDA1C1D40
9869336,1458,50791951,Private room,Badulla,Bandarawela,0,0,2,1,1,8000,1,42936.13575,6.825607,80.997182,0101000020E61000003B8A73D4D13F54400A65E1EB6B4D1B40
17575909,1458,119375442,Private room,Nuwara Eliya,Nuwara Eliya,0,0,2,4,4,8000,4,42936.13575,6.947727,80.770724,0101000020E6100000828FC18A5331544010255AF278CA1B40
19812502,1458,139962039,Private room,Colombo,Colombo,0,0,3,2,1,7900,1,42936.13575,6.920948,79.858943,0101000020E610000033880FECF8F65340354415FE0CAF1B40
449852,1458,2023007,Private room,Galle,Galle Four Gravets,2,0,1,1,1,6500,1,42936.13575,6.049821,80.228562,0101000020E6100000EFC682C2A00E5440B69DB64604331840
11266369,1458,58816118,Private room,Galle,Galle Four Gravets,5,5,2,1,1,7500,1,42936.13575,6.038737,80.229653,0101000020E6100000691B7FA2B20E5440A39410ACAA271840
17868511,1458,121298711,Private room,Colombo,Kaduwela,0,0,2,1,1,6500,1,42936.13575,6.876499,79.944097,0101000020E61000001CD0D2156CFC534025E82FF488811B40
6998799,1458,35194757,Private room,Matara,Dickwella,13,4.5,2,1,1,7500,1,42936.13575,5.963929,80.703774,0101000020E61000009B711AA20A2D5440F8A92A3410DB1740
19773101,1458,139583361,Private room,Colombo,Thimbirigasyaya,0,0,12,6,1,7000,1,42936.13575,6.887575,79.862332,0101000020E6100000D5928E7230F7534022FDF675E08C1B40
5976161,1458,31023923,Private room,Matara,Matara Four Gravets,0,0,2,1,1,7500,1,42936.1357,5.937113,80.508235,0101000020E6100000AFEB17EC8620544034A0DE8C9ABF1740
14808110,1458,92534494,Private room,Gampaha,Dompe,0,0,2,1,1,7900,1,42936.1357,7.024809,80.08726,0101000020E6100000EF8FF7AA95055440FB95CE8767191C40
19774055,1458,139583361,Private room,Colombo,Thimbirigasyaya,0,0,12,6,1,7000,1,42936.1357,6.886304,79.862439,0101000020E6100000E0F2583332F7534085419946938B1B40
10240477,1458,12317996,Private room,Matara,Weligama,0,0,2,2,1,7500,1,42936.1357,5.969541,80.421143,0101000020E61000001EFCC401F41A544049861C5BCFE01740
17610430,1458,119460895,Private room,Anuradhapura,Palugaswewa,0,0,5,2,1,7000,1,42936.1357,8.022126,80.746321,0101000020E61000005AD427B9C32F544058C85C19540B2040
16823378,1458,111932096,Private room,Hambantota,Thissamaharama,0,0,2,1,1,7000,1,42936.1357,6.276121,81.263319,0101000020E6100000965AEF37DA5054408CF4A276BF1A1940
7941483,1458,41882742,Private room,Kalutara,Kalutara,2,0,2,1,1,6900,1,42936.1357,6.616952,79.945351,0101000020E61000006B0F7BA180FC5340A3CEDC43C2771A40
19462008,1458,136517141,Private room,Hambantota,Tangalle,0,0,16,10,9,8000,9,42936.1357,6.098296,80.890599,0101000020E61000006BB6F292FF3854407B4FE5B4A7641840
18299485,1458,126556193,Private room,Nuwara Eliya,Nuwara Eliya,0,0,2,1,1,7300,1,42936.1357,6.967864,80.768484,0101000020E6100000F4DF83D72E31544029E78BBD17DF1B40
15712443,1458,101328975,Private room,Ampara,Pothuvil,0,0,2,1,1,6200,1,42936.1357,6.840115,81.836828,0101000020E6100000221807978E7554402384471B475C1B40
15655662,1458,101049030,Private room,Puttalam,Kalpitiya,1,0,2,1,1,6400,1,42936.13564,8.257288,79.765635,0101000020E6100000126BF12900F15340774EB340BB832040
6997782,1458,35194757,Private room,Matara,Dickwella,10,4.5,2,1,1,7500,1,42936.13564,5.963372,80.707246,0101000020E6100000840EBA84432D5440488787307EDA1740
1774459,1458,9319236,Private room,Hambantota,Thissamaharama,36,5,3,1,1,7000,1,42936.13564,6.207043,81.322305,0101000020E6100000969526A5A05454408176871403D41840
19351699,1458,116532731,Private room,Galle,Balapitiya,0,0,8,4,1,8000,1,42936.13564,6.307018,80.03443,0101000020E61000001500E31934025440212235ED623A1940
16457362,1458,107967193,Private room,Kandy,K.F.G. & G. Korale,0,0,2,1,1,6400,1,42936.13564,7.287579,80.641236,0101000020E61000002541B8020A295440C710001C7B261D40
17950927,1458,123169073,Private room,Kandy,Kundasale,0,0,8,4,1,7500,1,42936.13564,7.285385,80.712942,0101000020E6100000787C7BD7A02D54406A1327F73B241D40
16987186,1458,113736475,Private room,Kalutara,Horana,0,0,1,3,1,7500,1,42936.13559,6.725208,80.032936,0101000020E61000001CB7989F1B025440B6300BED9CE61A40
16460091,1458,107988814,Private room,Ampara,Pothuvil,0,0,4,1,1,7500,1,42936.13559,6.839456,81.834524,0101000020E610000089EE59D76875544052B9895A9A5B1B40
16812486,1458,1920695,Private room,Galle,Habaraduwa,0,0,2,1,1,7500,1,42936.13559,6.003058,80.316294,0101000020E6100000F27A30293E145440F5F6E7A221031840
7259313,1458,1900989,Private room,Colombo,Thimbirigasyaya,16,5,2,1,1,7500,1,42936.13559,6.899348,79.872405,0101000020E61000007BF7C77BD5F753405CE49EAEEE981B40
5567154,1458,26333116,Private room,Galle,Habaraduwa,2,0,3,1,1,8000,1,42936.13559,6.008958,80.282189,0101000020E61000009F9273620F125440782634492C091840
13931156,1458,82786857,Private room,Kalutara,Kalutara,1,0,2,1,1,7500,1,42936.13559,6.564753,79.962275,0101000020E61000008AB0E1E995FD53408445459C4E421A40
18950937,1458,52494506,Private room,Galle,Habaraduwa,0,0,2,1,1,7000,1,42936.13559,6.001661,80.297101,0101000020E6100000F8A6E9B303135440F2B6D26BB3011840
10396436,1458,53529091,Private room,Kandy,Medadumbara,0,0,8,1,1,7000,1,42936.13559,7.266603,80.765087,0101000020E610000010E6762FF7305440DC0F786000111D40
4627788,1458,23964617,Private room,Matale,Dambulla,0,0,2,1,1,7300,1,42936.13559,7.841836,80.65571,0101000020E6100000406A1327F7295440BF61A2410A5E1F40
14260452,1458,14005850,Private room,Gampaha,Negombo,0,0,2,1,1,7200,1,42936.13559,7.16437,79.826818,0101000020E6100000A06F0B96EAF453402AC6F99B50A81C40
1237522,1458,6435217,Private room,Matale,Dambulla,11,4.5,4,1,1,7800,1,42936.13559,7.913509,80.778959,0101000020E6100000317BD976DA3154401B683EE76EA71F40
16783635,1458,52463121,Private room,Nuwara Eliya,Nuwara Eliya,0,0,3,1,1,7000,1,42936.13559,6.950614,80.788438,0101000020E61000001D3BA8C4753254409E7AA4C16DCD1B40
5594692,1458,22365963,Private room,Galle,Habaraduwa,4,5,2,1,1,7000,1,42936.13558,5.97071,80.374256,0101000020E61000003C1570CFF3175440C4995FCD01E21740
926651,1458,2023007,Private room,Matara,Devinuwara,7,5,1,1,1,6400,1,42936.13558,5.941865,80.619944,0101000020E61000007E569929AD275440F8FC304278C41740
15722160,1458,25485518,Private room,Kandy,Kundasale,0,0,3,1,1,6500,1,42936.13558,7.316686,80.728422,0101000020E6100000F6EB4E779E2E54407B67B45549441D40
6527968,1458,34142161,Private room,Kandy,K.F.G. & G. Korale,3,4,2,1,1,6500,1,42936.13558,7.296065,80.629198,0101000020E61000005A2DB0C74428544001F6D1A92B2F1D40
6999113,1458,35194757,Private room,Matara,Dickwella,7,4.5,3,1,1,8000,1,42936.13558,5.963569,80.704937,0101000020E6100000622F14B01D2D5440F8C1F9D4B1DA1740
4718383,1458,2381898,Private room,Matara,Dickwella,39,5,2,1,1,7000,1,42936.13558,5.964425,80.70847,0101000020E61000009E0C8E92572D54407AC7293A92DB1740
6999009,1458,35194757,Private room,Matara,Dickwella,12,4.5,2,1,1,7500,1,42936.13558,5.963707,80.705161,0101000020E61000008A5A9A5B212D544081B4FF01D6DA1740
7191883,1458,37663464,Private room,Ampara,Pothuvil,21,4,2,1,1,6500,1,42936.13558,6.907586,81.842994,0101000020E61000005A2E1B9DF3755440D63A71395EA11B40
14614188,1458,72397041,Private room,Kandy,K.F.G. & G. Korale,1,0,4,1,1,6500,1,42936.13553,7.289955,80.629134,0101000020E61000004EB340BB43285440293FA9F6E9281D40
6998889,1458,35194757,Private room,Matara,Dickwella,9,4.5,2,1,1,7300,1,42936.13553,5.963776,80.703956,0101000020E6100000AC74779D0D2D5440C5AD8218E8DA1740
11171835,1458,26133730,Private room,Galle,Hikkaduwa,6,5,2,1,1,6500,1,42936.13553,6.125569,80.107412,0101000020E6100000ABCC94D6DF065440D190F12895801840
16680743,1458,110399877,Private room,Trincomalee,Trincomalee Town and Gravets,3,3.5,3,5,1,6500,1,42936.13553,8.612139,81.21644,0101000020E6100000F6622827DA4D5440593673486A392140
17507154,1458,80253757,Private room,Colombo,Thimbirigasyaya,9,5,2,1,1,6100,1,42936.13553,6.914201,79.86929,0101000020E61000005A2F8672A2F75340CAE1934E24A81B40
2043551,1458,10479481,Private room,Ampara,Pothuvil,5,5,4,1,1,8000,1,42936.13553,6.84851,81.828017,0101000020E61000000DE2033BFE745440DB5031CEDF641B40
12372628,1458,66858515,Private room,Nuwara Eliya,Nuwara Eliya,5,4.5,2,1,1,6800,1,42936.13553,6.970051,80.77268,0101000020E61000007D91D09673315440F2CEA10C55E11B40
18295917,1458,46901525,Private room,Nuwara Eliya,Nuwara Eliya,0,0,3,1,1,7000,1,42936.13553,6.955941,80.774538,0101000020E610000098E0D40792315440459F8F32E2D21B40
17868487,1458,50692013,Private room,Matale,Dambulla,0,0,2,1,1,6800,1,42936.13553,7.923691,80.716938,0101000020E61000009ED0EB4FE22D54402A70B20DDCB11F40
14377469,1458,83433146,Private room,Trincomalee,Kuchchaveli,4,4.5,4,1,1,7000,1,42936.13553,8.869243,81.048867,0101000020E6100000A2B60DA320435440CA8D226B0DBD2140
18969375,1458,60345075,Private room,Colombo,Thimbirigasyaya,0,0,3,1,1,7000,1,42936.13548,6.885558,79.8606,0101000020E610000002BC051214F753403CD862B7CF8A1B40
799704,1458,4210211,Private room,Kandy,Doluwa,23,4,16,1,1,6300,1,42936.13548,7.208285,80.637923,0101000020E61000007097FDBAD32854404CFDBCA948D51C40
18804199,1458,130903598,Private room,Puttalam,Chilaw,0,0,3,1,1,7000,1,42936.13547,7.56919,79.788245,0101000020E6100000130F289B72F2534049D74CBED9461E40
17483862,1458,118453762,Private room,Kandy,K.F.G. & G. Korale,0,0,4,2,1,7000,1,42936.13547,7.285162,80.652358,0101000020E61000002DD2C43BC0295440703FE08101241D40
3958061,1458,20470972,Private room,Ampara,Pothuvil,15,4.5,3,1,1,7300,1,42936.13547,6.837837,81.833971,0101000020E6100000FFB3E6C75F755440D88349F1F1591B40
17947544,1458,123129941,Private room,Matale,Dambulla,0,0,3,1,1,7500,1,42936.13547,7.945212,80.735847,0101000020E610000006F7031E182F5440A2258FA7E5C71F40
18223281,1458,125845327,Private room,Hambantota,Thissamaharama,0,0,2,1,1,7500,1,42936.13547,6.264581,81.311557,0101000020E6100000C075C58CF053544068925852EE0E1940
16749302,1458,111098868,Private room,Kandy,Yatinuwara,1,0,3,1,1,7000,1,42936.13547,7.286072,80.496481,0101000020E610000077853E58C61F54408B34F10EF0241D40
17163688,1458,100128539,Private room,Badulla,Mahiyanganaya,0,0,2,1,1,7500,1,42936.13547,7.364262,81.017768,0101000020E610000095BA641C23415440C4B3041901751D40
12798109,1458,53644009,Private room,Trincomalee,Kuchchaveli,2,0,2,1,1,7500,1,42936.13547,8.692166,81.195381,0101000020E6100000A0504F1F814C544068CEFA9463622140
15149744,1458,24534126,Private room,Matara,Weligama,13,5,2,1,1,7500,1,42936.13547,5.941879,80.468653,0101000020E6100000070B2769FE1D54402028B7ED7BC41740
9145538,1458,47622064,Private room,Galle,Habaraduwa,14,5,2,1,1,7200,1,42936.13547,5.967145,80.374974,0101000020E61000006BB6F292FF175440AEF545425BDE1740
11554417,1458,58309403,Private room,Kandy,K.F.G. & G. Korale,0,0,2,1,1,7500,1,42936.13547,7.287765,80.616617,0101000020E6100000174A26A776275440D8BB3FDEAB261D40
15152403,1458,96122111,Private room,Nuwara Eliya,Nuwara Eliya,1,0,2,1,1,7200,1,42936.13547,6.982502,80.817042,0101000020E6100000575D876A4A345440B404190115EE1B40
19251431,1458,121158337,Private room,Nuwara Eliya,Kothmale,0,0,4,1,1,6800,1,42936.13547,7.06797,80.684299,0101000020E6100000DF6B088ECB2B5440BD6F7CED99451C40
19027417,1458,129979152,Private room,Hambantota,Tangalle,0,0,4,1,1,7000,1,42936.13547,6.040391,80.812259,0101000020E61000006D382C0DFC335440003620425C291840
4739670,1458,2381898,Private room,Matara,Dickwella,32,4.5,2,1,1,7000,1,42936.13547,5.963156,80.708428,0101000020E610000086E464E2562D5440E2C8039145DA1740
13982443,1458,83433146,Private room,Trincomalee,Kuchchaveli,20,5,2,1,1,8000,1,42936.13543,8.742276,81.162291,0101000020E6100000D95BCAF9624A54401E3691990B7C2140
11470337,1458,60345075,Private room,Colombo,Thimbirigasyaya,27,5,3,1,1,7000,1,42936.13543,6.885856,79.862296,0101000020E61000002FDE8FDB2FF753408CDCD3D51D8B1B40
19155787,1458,133936512,Private room,Polonnaruwa,Hingurakgoda,0,0,2,1,1,7500,1,42936.13543,7.990156,80.92296,0101000020E610000009E1D1C6113B5440B1C05774EBF51F40
6813721,1458,35194757,Private room,Matara,Dickwella,26,4.5,2,1,1,7500,1,42936.13543,5.964047,80.704073,0101000020E6100000C83F33880F2D5440473A03232FDB1740
11303954,1458,50255904,Private room,Hambantota,Tangalle,33,5,2,1,1,6300,1,42936.13543,6.045806,80.861096,0101000020E6100000DAAD65321C375440A1D79FC4E72E1840
18513309,1458,128503115,Private room,Anuradhapura,Palugaswewa,0,0,5,4,1,7000,1,42936.13543,8.043868,80.746566,0101000020E61000008E93C2BCC72F54408EAED2DD75162040
7942305,1458,35062082,Private room,Anuradhapura,Palugaswewa,5,4,3,1,1,7500,1,42936.13543,8.031981,80.750801,0101000020E61000007633A31F0D305440CF2F4AD05F102040
2033661,1458,10113341,Private room,Badulla,Welimada,15,4.5,3,1,1,6200,1,42936.13543,6.798638,80.856639,0101000020E61000009A5E622CD3365440145FED28CE311B40
14348829,1458,11198221,Private room,Galle,Hikkaduwa,0,0,2,1,1,5100,1,42936.0129,6.073353,80.161071,0101000020E61000006155BDFC4E0A54400341800C1D4B1840
14261305,1458,11198221,Private room,Galle,Hikkaduwa,0,0,2,1,1,5100,1,42936.0129,6.066555,80.171012,0101000020E61000004FCE50DCF10A5440878A71FE26441840
14199687,1458,11198221,Private room,Galle,Hikkaduwa,0,0,2,1,1,5800,1,42936.0129,6.072607,80.161192,0101000020E61000001E1840F8500A5440BAD7497D594A1840
14199657,1458,11198221,Private room,Galle,Hikkaduwa,0,0,2,1,1,5800,1,42936.01286,6.072653,80.162132,0101000020E6100000A568E55E600A54403DD34B8C654A1840
14066501,1458,11198221,Private room,Galle,Hikkaduwa,0,0,2,1,1,5800,1,42936.01286,6.072947,80.16112,0101000020E6100000D1AE42CA4F0A5440815D4D9EB24A1840
14199623,1458,11198221,Private room,Galle,Hikkaduwa,0,0,2,1,1,5800,1,42936.01286,6.071583,80.162091,0101000020E610000076FEEDB25F0A54405CCCCF0D4D491840
4230496,1458,21942885,Private room,Galle,Hikkaduwa,0,0,2,1,1,4500,1,42936.01286,6.118389,80.117325,0101000020E61000003480B7408207544017D34CF73A791840
7906544,1458,30818602,Private room,Galle,Hikkaduwa,0,0,3,1,1,4800,1,42936.01286,6.194235,80.062557,0101000020E6100000B24813EF0004544049F4328AE5C61840
8491440,1458,44720893,Private room,Galle,Hikkaduwa,0,0,2,1,1,5000,1,42936.01286,6.129483,80.104616,0101000020E6100000DAA84E07B2065440478D093197841840
16283153,1458,106075396,Private room,Galle,Bope-Poddala,0,0,2,1,1,5600,1,42936.01274,6.07648,80.21619,0101000020E610000039EE940ED60D54403C31EBC5504E1840
15932492,1458,95954081,Private room,Galle,Hikkaduwa,1,0,3,1,1,4200,1,42936.01274,6.133369,80.102037,0101000020E6100000D87E32C6870654406E3315E291881840
14880283,1458,26462242,Private room,Galle,Hikkaduwa,2,0,2,1,1,4600,1,42936.01274,6.102408,80.129311,0101000020E6100000D600A5A14608544023658BA4DD681840
12880042,1458,16767764,Private room,Galle,Hikkaduwa,0,0,2,1,1,5200,1,42936.0127,6.135557,80.099943,0101000020E6100000B41D537765065440BAF94674CF8A1840
10956381,1458,47604362,Private room,Galle,Galle Four Gravets,0,0,2,1,1,6000,1,42936.01249,6.024579,80.218327,0101000020E61000005D35CF11F90D54406DACC43C2B191840
11765073,1458,62620259,Private room,Galle,Hikkaduwa,0,0,2,1,1,5000,1,42936.01249,6.135042,80.100728,0101000020E6100000A872DA537206544082583673488A1840
11938793,1458,63736753,Private room,Galle,Galle Four Gravets,0,0,2,1,1,6000,1,42936.01243,6.048361,80.207483,0101000020E610000076DEC666470D5440809BC58B85311840
16693075,1458,110550681,Private room,Galle,Habaraduwa,0,0,2,1,1,6000,1,42936.01243,6.011056,80.242578,0101000020E6100000A92EE065860F5440C4B29943520B1840
9196336,1458,47838417,Private room,Galle,Bope-Poddala,0,0,6,1,1,4500,1,42936.01243,6.070113,80.228081,0101000020E6100000B2F50CE1980E54400919C8B3CB471840
15121955,1458,12973741,Private room,Galle,Galle Four Gravets,0,0,2,1,1,6000,1,42936.01243,6.027686,80.219344,0101000020E6100000BAA46ABB090E54406D3A02B8591C1840
16459585,1458,22634948,Private room,Matara,Weligama,0,0,6,3,1,5000,1,42936.0124,5.958422,80.416114,0101000020E6100000185A9D9CA11A54405111A7936CD51740
10550089,1458,50719975,Private room,Galle,Galle Four Gravets,2,0,10,1,1,6000,1,42936.0124,6.0413,80.217953,0101000020E61000002AC423F1F20D5440984C158C4A2A1840
14066913,1458,11198221,Private room,Galle,Hikkaduwa,0,0,2,1,1,5800,1,42936.0124,6.081909,80.150743,0101000020E610000076C6F7C5A509544004FEF0F3DF531840
15175102,1458,71227458,Private room,Galle,Habaraduwa,0,0,2,1,1,4700,1,42936.0124,5.972599,80.363382,0101000020E6100000207D93A6411754403D7D04FEF0E31740
12876073,1458,70439128,Private room,Matara,Weligama,1,0,2,1,1,5000,1,42936.0124,5.948064,80.459306,0101000020E6100000D236FE44651D54404D0F0A4AD1CA1740
15198487,1458,71227458,Private room,Galle,Habaraduwa,0,0,2,1,1,4700,1,42936.01237,5.971996,80.364688,0101000020E6100000984F560C571754400B5F5FEB52E31740
518348,1458,2212294,Private room,Galle,Habaraduwa,0,0,2,1,1,4500,1,42936.01237,6.00037,80.273303,0101000020E610000084B9DDCB7D1154401C9947FE60001840
4769290,1458,23765402,Private room,Galle,Hikkaduwa,1,0,2,1,1,5800,1,42936.01237,6.132674,80.101125,0101000020E6100000B6F3FDD478065440361E6CB1DB871840
10003841,1458,30052762,Private room,Matara,Weligama,0,0,16,1,1,5800,1,42936.01237,5.958016,80.41567,0101000020E61000006AFB57569A1A5440CF2D742502D51740
11523809,1458,60750494,Private room,Galle,Habaraduwa,0,0,2,1,1,4100,1,42936.01231,6.010565,80.246113,0101000020E6100000B587BD50C00F5440D0ED258DD10A1840
15171317,1458,71227458,Private room,Galle,Habaraduwa,0,0,2,1,1,4700,1,42936.01231,5.973773,80.36382,0101000020E61000005E68AED34817544047E9D2BF24E51740
11235108,1458,58571039,Private room,Galle,Hikkaduwa,0,0,2,1,1,5200,1,42936.01231,6.100196,80.127298,0101000020E610000028B682A62508544094C2BCC799661840
11517840,1458,25751260,Private room,Galle,Hikkaduwa,0,0,3,1,1,5300,1,42936.01231,6.067013,80.168571,0101000020E6100000750305DEC90A54409DA04D0E9F441840
15170024,1458,71227458,Private room,Galle,Habaraduwa,0,0,2,1,1,4700,1,42936.01231,5.973171,80.365392,0101000020E6100000158E20956217544097A949F086E41740
6122863,1458,27345368,Private room,Galle,Galle Four Gravets,2,0,4,1,1,5400,1,42936.01231,6.025855,80.2169,0101000020E610000027A089B0E10D544098C0ADBB791A1840
383074,1458,1919718,Private room,Galle,Galle Four Gravets,0,0,2,1,1,4500,1,42936.01231,6.02676,80.217634,0101000020E6100000DA1F28B7ED0D5440255D33F9661B1840
11000902,1458,57085898,Private room,Colombo,Thimbirigasyaya,5,5,2,1,1,7500,1,42936.1394,6.879023,79.879561,0101000020E6100000927538BA4AF853402CBAF59A1E841B40
16199292,1458,60345075,Private room,Colombo,Thimbirigasyaya,10,5,3,1,1,7000,1,42936.13933,6.883969,79.861862,0101000020E610000092EA3BBF28F7534017B6662B2F891B40
13877239,1458,60449858,Private room,Kandy,K.F.G. & G. Korale,0,0,4,1,1,6500,1,42936.13923,7.284025,80.643483,0101000020E61000000C2252D32E29544050FC1873D7221D40
